Area_Code,Area_Name,Week_number,Setting,Deaths
E07000229,Worthing,47,Elsewhere,0
E07000229,Worthing,47,Home,5
E07000229,Worthing,47,Hospice,2
E07000229,Worthing,47,Hospital,12
E07000229,Worthing,47,Other communal establishment,0
E07000229,Worthing,48,Care home,9
E07000229,Worthing,48,Elsewhere,0
E07000229,Worthing,48,Home,6
E07000229,Worthing,48,Hospice,3
E07000229,Worthing,48,Hospital,11
E07000229,Worthing,48,Other communal establishment,0
E07000229,Worthing,49,Care home,11
E07000229,Worthing,49,Elsewhere,0
E07000229,Worthing,49,Home,4
E07000229,Worthing,49,Hospice,1
E07000229,Worthing,49,Hospital,13
E07000229,Worthing,49,Other communal establishment,0
E07000229,Worthing,50,Care home,11
E07000229,Worthing,50,Elsewhere,0
E07000229,Worthing,50,Home,7
E07000229,Worthing,50,Hospice,3
E07000229,Worthing,50,Hospital,9
E07000229,Worthing,50,Other communal establishment,1
E07000229,Worthing,51,Care home,14
E07000229,Worthing,51,Elsewhere,1
E07000229,Worthing,51,Home,5
E07000229,Worthing,51,Hospice,2
E07000229,Worthing,51,Hospital,11
E07000229,Worthing,51,Other communal establishment,1
E07000229,Worthing,52,Care home,7
E07000229,Worthing,52,Elsewhere,0
E07000229,Worthing,52,Home,5
E07000229,Worthing,52,Hospice,2
E07000229,Worthing,52,Hospital,7
E07000229,Worthing,52,Other communal establishment,0
E07000223,Adur,1,All settings,16
E07000223,Adur,2,All settings,21
E07000223,Adur,3,All settings,21
E07000223,Adur,4,All settings,17
E07000223,Adur,5,All settings,15
E07000223,Adur,6,All settings,17
E07000223,Adur,7,All settings,14
E07000223,Adur,8,All settings,17
E07000223,Adur,9,All settings,14
E07000223,Adur,10,All settings,16
E07000223,Adur,11,All settings,16
E07000223,Adur,12,All settings,14
E07000223,Adur,13,All settings,18
E07000223,Adur,14,All settings,15
E07000223,Adur,15,All settings,14
E07000223,Adur,16,All settings,15
E07000223,Adur,17,All settings,12
E07000223,Adur,18,All settings,10
E07000223,Adur,19,All settings,12
E07000223,Adur,20,All settings,12
E07000223,Adur,21,All settings,12
E07000223,Adur,22,All settings,12
E07000223,Adur,23,All settings,12
E07000223,Adur,24,All settings,12
E07000223,Adur,25,All settings,11
E07000223,Adur,26,All settings,13
E07000223,Adur,27,All settings,12
E07000223,Adur,28,All settings,12
E07000223,Adur,29,All settings,13
E07000223,Adur,30,All settings,11
E07000223,Adur,31,All settings,10
E07000223,Adur,32,All settings,15
E07000223,Adur,33,All settings,12
E07000223,Adur,34,All settings,12
E07000223,Adur,35,All settings,11
E07000223,Adur,36,All settings,12
E07000223,Adur,37,All settings,12
E07000223,Adur,38,All settings,13
E07000223,Adur,39,All settings,11
E07000223,Adur,40,All settings,14
E07000223,Adur,41,All settings,12
E07000223,Adur,42,All settings,14
E07000223,Adur,43,All settings,11
E07000223,Adur,44,All settings,16
E07000223,Adur,45,All settings,13
E07000223,Adur,46,All settings,11
E07000223,Adur,47,All settings,14
E07000223,Adur,48,All settings,13
E07000223,Adur,49,All settings,12
E07000223,Adur,50,All settings,17
E07000223,Adur,51,All settings,18
E07000223,Adur,52,All settings,9
E07000224,Arun,1,All settings,53
E07000224,Arun,2,All settings,65
E07000224,Arun,3,All settings,61
E07000224,Arun,4,All settings,59
E07000224,Arun,5,All settings,51
E07000224,Arun,6,All settings,49
E07000224,Arun,7,All settings,47
E07000224,Arun,8,All settings,49
E07000224,Arun,9,All settings,52
E07000224,Arun,10,All settings,45
E07000224,Arun,11,All settings,43
E07000224,Arun,12,All settings,46
E07000224,Arun,13,All settings,42
E07000224,Arun,14,All settings,41
E07000224,Arun,15,All settings,43
E07000224,Arun,16,All settings,41
E07000224,Arun,17,All settings,39
E07000224,Arun,18,All settings,38
E07000224,Arun,19,All settings,37
E07000224,Arun,20,All settings,38
E07000224,Arun,21,All settings,42
E07000224,Arun,22,All settings,32
E07000224,Arun,23,All settings,42
E07000224,Arun,24,All settings,42
E07000224,Arun,25,All settings,46
E07000224,Arun,26,All settings,39
E07000224,Arun,27,All settings,36
E07000224,Arun,28,All settings,43
E07000224,Arun,29,All settings,34
E07000224,Arun,30,All settings,40
E07000224,Arun,31,All settings,33
E07000224,Arun,32,All settings,31
E07000224,Arun,33,All settings,35
E07000224,Arun,34,All settings,42
E07000224,Arun,35,All settings,33
E07000224,Arun,36,All settings,39
E07000224,Arun,37,All settings,38
E07000224,Arun,38,All settings,35
E07000224,Arun,39,All settings,39
E07000224,Arun,40,All settings,40
E07000224,Arun,41,All settings,38
E07000224,Arun,42,All settings,35
E07000224,Arun,43,All settings,39
E07000224,Arun,44,All settings,48
E07000224,Arun,45,All settings,42
E07000224,Arun,46,All settings,45
E07000224,Arun,47,All settings,46
E07000224,Arun,48,All settings,42
E07000224,Arun,49,All settings,37
E07000224,Arun,50,All settings,43
E07000224,Arun,51,All settings,51
E07000224,Arun,52,All settings,29
E07000225,Chichester,1,All settings,38
E07000225,Chichester,2,All settings,41
E07000225,Chichester,3,All settings,41
E07000225,Chichester,4,All settings,37
E07000225,Chichester,5,All settings,37
E07000225,Chichester,6,All settings,35
E07000225,Chichester,7,All settings,30
E07000225,Chichester,8,All settings,30
E07000225,Chichester,9,All settings,32
E07000225,Chichester,10,All settings,28
E07000225,Chichester,11,All settings,30
E07000225,Chichester,12,All settings,29
E07000225,Chichester,13,All settings,29
E07000225,Chichester,14,All settings,31
E07000225,Chichester,15,All settings,27
E07000225,Chichester,16,All settings,30
E07000225,Chichester,17,All settings,32
E07000225,Chichester,18,All settings,28
E07000225,Chichester,19,All settings,29
E07000225,Chichester,20,All settings,28
E07000225,Chichester,21,All settings,26
E07000225,Chichester,22,All settings,25
E07000225,Chichester,23,All settings,28
E07000225,Chichester,24,All settings,27
E07000225,Chichester,25,All settings,23
E07000225,Chichester,26,All settings,21
E07000225,Chichester,27,All settings,25
E07000225,Chichester,28,All settings,22
E07000225,Chichester,29,All settings,30
E07000225,Chichester,30,All settings,24
E07000225,Chichester,31,All settings,21
E07000225,Chichester,32,All settings,20
E07000225,Chichester,33,All settings,26
E07000225,Chichester,34,All settings,25
E07000225,Chichester,35,All settings,21
E07000225,Chichester,36,All settings,29
E07000225,Chichester,37,All settings,26
E07000225,Chichester,38,All settings,25
E07000225,Chichester,39,All settings,27
E07000225,Chichester,40,All settings,29
E07000225,Chichester,41,All settings,29
E07000225,Chichester,42,All settings,28
E07000225,Chichester,43,All settings,29
E07000225,Chichester,44,All settings,27
E07000225,Chichester,45,All settings,29
E07000225,Chichester,46,All settings,25
E07000225,Chichester,47,All settings,26
E07000225,Chichester,48,All settings,30
E07000225,Chichester,49,All settings,31
E07000225,Chichester,50,All settings,30
E07000225,Chichester,51,All settings,30
E07000225,Chichester,52,All settings,24
E07000226,Crawley,1,All settings,15
E07000226,Crawley,2,All settings,19
E07000226,Crawley,3,All settings,21
E07000226,Crawley,4,All settings,19
E07000226,Crawley,5,All settings,14
E07000226,Crawley,6,All settings,19
E07000226,Crawley,7,All settings,18
E07000226,Crawley,8,All settings,12
E07000226,Crawley,9,All settings,18
E07000226,Crawley,10,All settings,17
E07000226,Crawley,11,All settings,15
E07000226,Crawley,12,All settings,16
E07000226,Crawley,13,All settings,15
E07000226,Crawley,14,All settings,15
E07000226,Crawley,15,All settings,14
E07000226,Crawley,16,All settings,13
E07000226,Crawley,17,All settings,14
E07000226,Crawley,18,All settings,17
E07000226,Crawley,19,All settings,13
E07000226,Crawley,20,All settings,15
E07000226,Crawley,21,All settings,14
E07000226,Crawley,22,All settings,10
E07000226,Crawley,23,All settings,13
E07000226,Crawley,24,All settings,18
E07000226,Crawley,25,All settings,15
E07000226,Crawley,26,All settings,15
E07000226,Crawley,27,All settings,14
E07000226,Crawley,28,All settings,13
E07000226,Crawley,29,All settings,11
E07000226,Crawley,30,All settings,10
E07000226,Crawley,31,All settings,11
E07000226,Crawley,32,All settings,14
E07000226,Crawley,33,All settings,12
E07000226,Crawley,34,All settings,15
E07000226,Crawley,35,All settings,13
E07000226,Crawley,36,All settings,13
E07000226,Crawley,37,All settings,17
E07000226,Crawley,38,All settings,18
E07000226,Crawley,39,All settings,15
E07000226,Crawley,40,All settings,14
E07000226,Crawley,41,All settings,13
E07000226,Crawley,42,All settings,12
E07000226,Crawley,43,All settings,14
E07000226,Crawley,44,All settings,15
E07000226,Crawley,45,All settings,16
E07000226,Crawley,46,All settings,14
E07000226,Crawley,47,All settings,14
E07000226,Crawley,48,All settings,15
E07000226,Crawley,49,All settings,15
E07000226,Crawley,50,All settings,16
E07000226,Crawley,51,All settings,15
E07000226,Crawley,52,All settings,9
E07000227,Horsham,1,All settings,28
E07000227,Horsham,2,All settings,37
E07000227,Horsham,3,All settings,36
E07000227,Horsham,4,All settings,32
E07000227,Horsham,5,All settings,26
E07000227,Horsham,6,All settings,30
E07000227,Horsham,7,All settings,25
E07000227,Horsham,8,All settings,31
E07000227,Horsham,9,All settings,25
E07000227,Horsham,10,All settings,30
E07000227,Horsham,11,All settings,25
E07000227,Horsham,12,All settings,27
E07000227,Horsham,13,All settings,32
E07000227,Horsham,14,All settings,28
E07000227,Horsham,15,All settings,23
E07000227,Horsham,16,All settings,21
E07000227,Horsham,17,All settings,30
E07000227,Horsham,18,All settings,27
E07000227,Horsham,19,All settings,21
E07000227,Horsham,20,All settings,25
E07000227,Horsham,21,All settings,23
E07000227,Horsham,22,All settings,21
E07000227,Horsham,23,All settings,29
E07000227,Horsham,24,All settings,24
E07000227,Horsham,25,All settings,25
E07000227,Horsham,26,All settings,21
E07000227,Horsham,27,All settings,23
E07000227,Horsham,28,All settings,22
E07000227,Horsham,29,All settings,21
E07000227,Horsham,30,All settings,22
E07000227,Horsham,31,All settings,23
E07000227,Horsham,32,All settings,21
E07000227,Horsham,33,All settings,21
E07000227,Horsham,34,All settings,23
E07000227,Horsham,35,All settings,17
E07000227,Horsham,36,All settings,24
E07000227,Horsham,37,All settings,24
E07000227,Horsham,38,All settings,23
E07000227,Horsham,39,All settings,24
E07000227,Horsham,40,All settings,19
E07000227,Horsham,41,All settings,28
E07000227,Horsham,42,All settings,25
E07000227,Horsham,43,All settings,23
E07000227,Horsham,44,All settings,27
E07000227,Horsham,45,All settings,25
E07000227,Horsham,46,All settings,25
E07000227,Horsham,47,All settings,22
E07000227,Horsham,48,All settings,24
E07000227,Horsham,49,All settings,28
E07000227,Horsham,50,All settings,25
E07000227,Horsham,51,All settings,27
E07000227,Horsham,52,All settings,20
E07000228,Mid Sussex,1,All settings,37
E07000228,Mid Sussex,2,All settings,42
E07000228,Mid Sussex,3,All settings,35
E07000228,Mid Sussex,4,All settings,35
E07000228,Mid Sussex,5,All settings,30
E07000228,Mid Sussex,6,All settings,32
E07000228,Mid Sussex,7,All settings,32
E07000228,Mid Sussex,8,All settings,31
E07000228,Mid Sussex,9,All settings,29
E07000228,Mid Sussex,10,All settings,32
E07000228,Mid Sussex,11,All settings,28
E07000228,Mid Sussex,12,All settings,27
E07000228,Mid Sussex,13,All settings,28
E07000228,Mid Sussex,14,All settings,30
E07000228,Mid Sussex,15,All settings,26
E07000228,Mid Sussex,16,All settings,27
E07000228,Mid Sussex,17,All settings,31
E07000228,Mid Sussex,18,All settings,20
E07000228,Mid Sussex,19,All settings,24
E07000228,Mid Sussex,20,All settings,23
E07000228,Mid Sussex,21,All settings,26
E07000228,Mid Sussex,22,All settings,20
E07000228,Mid Sussex,23,All settings,23
E07000228,Mid Sussex,24,All settings,25
E07000228,Mid Sussex,25,All settings,20
E07000228,Mid Sussex,26,All settings,22
E07000228,Mid Sussex,27,All settings,23
E07000228,Mid Sussex,28,All settings,26
E07000228,Mid Sussex,29,All settings,23
E07000228,Mid Sussex,30,All settings,24
E07000228,Mid Sussex,31,All settings,21
E07000228,Mid Sussex,32,All settings,20
E07000228,Mid Sussex,33,All settings,22
E07000228,Mid Sussex,34,All settings,24
E07000228,Mid Sussex,35,All settings,21
E07000228,Mid Sussex,36,All settings,30
E07000228,Mid Sussex,37,All settings,20
E07000228,Mid Sussex,38,All settings,21
E07000228,Mid Sussex,39,All settings,25
E07000228,Mid Sussex,40,All settings,25
E07000228,Mid Sussex,41,All settings,26
E07000228,Mid Sussex,42,All settings,22
E07000228,Mid Sussex,43,All settings,23
E07000228,Mid Sussex,44,All settings,29
E07000228,Mid Sussex,45,All settings,28
E07000228,Mid Sussex,46,All settings,25
E07000228,Mid Sussex,47,All settings,31
E07000228,Mid Sussex,48,All settings,24
E07000228,Mid Sussex,49,All settings,25
E07000228,Mid Sussex,50,All settings,25
E07000228,Mid Sussex,51,All settings,34
E07000228,Mid Sussex,52,All settings,21
E07000229,Worthing,1,All settings,31
E07000229,Worthing,2,All settings,39
E07000229,Worthing,3,All settings,37
E07000229,Worthing,4,All settings,33
E07000229,Worthing,5,All settings,28
E07000229,Worthing,6,All settings,34
E07000229,Worthing,7,All settings,31
E07000229,Worthing,8,All settings,32
E07000229,Worthing,9,All settings,24
E07000229,Worthing,10,All settings,33
E07000229,Worthing,11,All settings,30
E07000229,Worthing,12,All settings,29
E07000229,Worthing,13,All settings,29
E07000229,Worthing,14,All settings,25
E07000229,Worthing,15,All settings,25
E07000229,Worthing,16,All settings,28
E07000229,Worthing,17,All settings,26
E07000229,Worthing,18,All settings,28
E07000229,Worthing,19,All settings,25
E07000229,Worthing,20,All settings,28
E07000229,Worthing,21,All settings,23
E07000229,Worthing,22,All settings,17
E07000229,Worthing,23,All settings,23
E07000229,Worthing,24,All settings,20
E07000229,Worthing,25,All settings,20
E07000229,Worthing,26,All settings,23
E07000229,Worthing,27,All settings,23
E07000229,Worthing,28,All settings,23
E07000229,Worthing,29,All settings,23
E07000229,Worthing,30,All settings,28
E07000229,Worthing,31,All settings,21
E07000229,Worthing,32,All settings,20
E07000229,Worthing,33,All settings,20
E07000229,Worthing,34,All settings,24
E07000229,Worthing,35,All settings,18
E07000229,Worthing,36,All settings,20
E07000229,Worthing,37,All settings,28
E07000229,Worthing,38,All settings,26
E07000229,Worthing,39,All settings,25
E07000229,Worthing,40,All settings,23
E07000229,Worthing,41,All settings,23
E07000229,Worthing,42,All settings,24
E07000229,Worthing,43,All settings,23
E07000229,Worthing,44,All settings,23
E07000229,Worthing,45,All settings,28
E07000229,Worthing,46,All settings,25
E07000229,Worthing,47,All settings,27
E07000229,Worthing,48,All settings,29
E07000229,Worthing,49,All settings,29
E07000229,Worthing,50,All settings,31
E07000229,Worthing,51,All settings,34
E07000229,Worthing,52,All settings,21
NA,West Sussex,1,All settings,218
NA,West Sussex,2,All settings,264
NA,West Sussex,3,All settings,252
NA,West Sussex,4,All settings,232
NA,West Sussex,5,All settings,201
NA,West Sussex,6,All settings,216
NA,West Sussex,7,All settings,197
NA,West Sussex,8,All settings,202
NA,West Sussex,9,All settings,194
NA,West Sussex,10,All settings,201
NA,West Sussex,11,All settings,187
NA,West Sussex,12,All settings,188
NA,West Sussex,13,All settings,193
NA,West Sussex,14,All settings,185
NA,West Sussex,15,All settings,172
NA,West Sussex,16,All settings,175
NA,West Sussex,17,All settings,184
NA,West Sussex,18,All settings,168
NA,West Sussex,19,All settings,161
NA,West Sussex,20,All settings,169
NA,West Sussex,21,All settings,166
NA,West Sussex,22,All settings,137
NA,West Sussex,23,All settings,170
NA,West Sussex,24,All settings,168
NA,West Sussex,25,All settings,160
NA,West Sussex,26,All settings,154
NA,West Sussex,27,All settings,156
NA,West Sussex,28,All settings,161
NA,West Sussex,29,All settings,155
NA,West Sussex,30,All settings,159
NA,West Sussex,31,All settings,140
NA,West Sussex,32,All settings,141
NA,West Sussex,33,All settings,148
NA,West Sussex,34,All settings,165
NA,West Sussex,35,All settings,134
NA,West Sussex,36,All settings,167
NA,West Sussex,37,All settings,165
NA,West Sussex,38,All settings,161
NA,West Sussex,39,All settings,166
NA,West Sussex,40,All settings,164
NA,West Sussex,41,All settings,169
NA,West Sussex,42,All settings,160
NA,West Sussex,43,All settings,162
NA,West Sussex,44,All settings,185
NA,West Sussex,45,All settings,181
NA,West Sussex,46,All settings,170
NA,West Sussex,47,All settings,180
NA,West Sussex,48,All settings,177
NA,West Sussex,49,All settings,177
NA,West Sussex,50,All settings,187
NA,West Sussex,51,All settings,209
NA,West Sussex,52,All settings,133
NA,West Sussex,1,Home,38
NA,West Sussex,2,Home,52
NA,West Sussex,3,Home,45
NA,West Sussex,4,Home,45
NA,West Sussex,5,Home,41
NA,West Sussex,6,Home,42
NA,West Sussex,7,Home,41
NA,West Sussex,8,Home,40
NA,West Sussex,9,Home,40
NA,West Sussex,10,Home,38
NA,West Sussex,11,Home,38
NA,West Sussex,12,Home,38
NA,West Sussex,13,Home,43
NA,West Sussex,14,Home,37
NA,West Sussex,15,Home,34
NA,West Sussex,16,Home,37
NA,West Sussex,17,Home,44
NA,West Sussex,18,Home,32
NA,West Sussex,19,Home,35
NA,West Sussex,20,Home,40
NA,West Sussex,21,Home,32
NA,West Sussex,22,Home,30
NA,West Sussex,23,Home,35
NA,West Sussex,24,Home,41
NA,West Sussex,25,Home,31
NA,West Sussex,26,Home,36
NA,West Sussex,27,Home,38
NA,West Sussex,28,Home,33
NA,West Sussex,29,Home,37
NA,West Sussex,30,Home,34
NA,West Sussex,31,Home,29
NA,West Sussex,32,Home,27
NA,West Sussex,33,Home,36
NA,West Sussex,34,Home,35
NA,West Sussex,35,Home,29
NA,West Sussex,36,Home,33
NA,West Sussex,37,Home,37
NA,West Sussex,38,Home,35
NA,West Sussex,39,Home,36
NA,West Sussex,40,Home,34
NA,West Sussex,41,Home,36
NA,West Sussex,42,Home,34
NA,West Sussex,43,Home,35
NA,West Sussex,44,Home,33
NA,West Sussex,45,Home,41
NA,West Sussex,46,Home,36
NA,West Sussex,47,Home,41
NA,West Sussex,48,Home,42
NA,West Sussex,49,Home,36
NA,West Sussex,50,Home,40
NA,West Sussex,51,Home,41
NA,West Sussex,52,Home,27
NA,West Sussex,1,Care home,67
NA,West Sussex,2,Care home,85
NA,West Sussex,3,Care home,81
NA,West Sussex,4,Care home,75
NA,West Sussex,5,Care home,66
NA,West Sussex,6,Care home,62
NA,West Sussex,7,Care home,55
NA,West Sussex,8,Care home,61
NA,West Sussex,9,Care home,61
NA,West Sussex,10,Care home,60
NA,West Sussex,11,Care home,59
NA,West Sussex,12,Care home,57
NA,West Sussex,13,Care home,50
NA,West Sussex,14,Care home,53
NA,West Sussex,15,Care home,50
NA,West Sussex,16,Care home,48
NA,West Sussex,17,Care home,54
NA,West Sussex,18,Care home,46
NA,West Sussex,19,Care home,44
NA,West Sussex,20,Care home,45
NA,West Sussex,21,Care home,50
NA,West Sussex,22,Care home,32
NA,West Sussex,23,Care home,49
NA,West Sussex,24,Care home,38
NA,West Sussex,25,Care home,43
NA,West Sussex,26,Care home,39
NA,West Sussex,27,Care home,48
NA,West Sussex,28,Care home,43
NA,West Sussex,29,Care home,45
NA,West Sussex,30,Care home,49
NA,West Sussex,31,Care home,40
NA,West Sussex,32,Care home,41
NA,West Sussex,33,Care home,39
NA,West Sussex,34,Care home,49
NA,West Sussex,35,Care home,37
NA,West Sussex,36,Care home,50
NA,West Sussex,37,Care home,46
NA,West Sussex,38,Care home,45
NA,West Sussex,39,Care home,47
NA,West Sussex,40,Care home,49
NA,West Sussex,41,Care home,50
NA,West Sussex,42,Care home,46
NA,West Sussex,43,Care home,44
NA,West Sussex,44,Care home,56
NA,West Sussex,45,Care home,55
NA,West Sussex,46,Care home,49
NA,West Sussex,47,Care home,48
NA,West Sussex,48,Care home,49
NA,West Sussex,49,Care home,51
NA,West Sussex,50,Care home,59
NA,West Sussex,51,Care home,65
NA,West Sussex,52,Care home,41
NA,West Sussex,1,Hospital,94
NA,West Sussex,2,Hospital,107
NA,West Sussex,3,Hospital,107
NA,West Sussex,4,Hospital,91
NA,West Sussex,5,Hospital,78
NA,West Sussex,6,Hospital,95
NA,West Sussex,7,Hospital,84
NA,West Sussex,8,Hospital,85
NA,West Sussex,9,Hospital,74
NA,West Sussex,10,Hospital,81
NA,West Sussex,11,Hospital,76
NA,West Sussex,12,Hospital,80
NA,West Sussex,13,Hospital,81
NA,West Sussex,14,Hospital,78
NA,West Sussex,15,Hospital,71
NA,West Sussex,16,Hospital,71
NA,West Sussex,17,Hospital,68
NA,West Sussex,18,Hospital,76
NA,West Sussex,19,Hospital,66
NA,West Sussex,20,Hospital,68
NA,West Sussex,21,Hospital,70
NA,West Sussex,22,Hospital,55
NA,West Sussex,23,Hospital,71
NA,West Sussex,24,Hospital,71
NA,West Sussex,25,Hospital,66
NA,West Sussex,26,Hospital,63
NA,West Sussex,27,Hospital,57
NA,West Sussex,28,Hospital,67
NA,West Sussex,29,Hospital,57
NA,West Sussex,30,Hospital,64
NA,West Sussex,31,Hospital,59
NA,West Sussex,32,Hospital,58
NA,West Sussex,33,Hospital,58
NA,West Sussex,34,Hospital,60
NA,West Sussex,35,Hospital,53
NA,West Sussex,36,Hospital,65
NA,West Sussex,37,Hospital,61
NA,West Sussex,38,Hospital,63
NA,West Sussex,39,Hospital,67
NA,West Sussex,40,Hospital,63
NA,West Sussex,41,Hospital,65
NA,West Sussex,42,Hospital,70
NA,West Sussex,43,Hospital,68
NA,West Sussex,44,Hospital,79
NA,West Sussex,45,Hospital,67
NA,West Sussex,46,Hospital,70
NA,West Sussex,47,Hospital,75
NA,West Sussex,48,Hospital,69
NA,West Sussex,49,Hospital,75
NA,West Sussex,50,Hospital,71
NA,West Sussex,51,Hospital,81
NA,West Sussex,52,Hospital,50
NA,West Sussex,1,Hospice,17
NA,West Sussex,2,Hospice,16
NA,West Sussex,3,Hospice,15
NA,West Sussex,4,Hospice,18
NA,West Sussex,5,Hospice,14
NA,West Sussex,6,Hospice,15
NA,West Sussex,7,Hospice,14
NA,West Sussex,8,Hospice,14
NA,West Sussex,9,Hospice,17
NA,West Sussex,10,Hospice,15
NA,West Sussex,11,Hospice,10
NA,West Sussex,12,Hospice,12
NA,West Sussex,13,Hospice,15
NA,West Sussex,14,Hospice,15
NA,West Sussex,15,Hospice,14
NA,West Sussex,16,Hospice,16
NA,West Sussex,17,Hospice,15
NA,West Sussex,18,Hospice,12
NA,West Sussex,19,Hospice,14
NA,West Sussex,20,Hospice,14
NA,West Sussex,21,Hospice,14
NA,West Sussex,22,Hospice,17
NA,West Sussex,23,Hospice,12
NA,West Sussex,24,Hospice,15
NA,West Sussex,25,Hospice,15
NA,West Sussex,26,Hospice,16
NA,West Sussex,27,Hospice,13
NA,West Sussex,28,Hospice,15
NA,West Sussex,29,Hospice,13
NA,West Sussex,30,Hospice,11
NA,West Sussex,31,Hospice,11
NA,West Sussex,32,Hospice,12
NA,West Sussex,33,Hospice,11
NA,West Sussex,34,Hospice,18
NA,West Sussex,35,Hospice,13
NA,West Sussex,36,Hospice,14
NA,West Sussex,37,Hospice,16
NA,West Sussex,38,Hospice,13
NA,West Sussex,39,Hospice,12
NA,West Sussex,40,Hospice,14
NA,West Sussex,41,Hospice,14
NA,West Sussex,42,Hospice,9
NA,West Sussex,43,Hospice,13
NA,West Sussex,44,Hospice,15
NA,West Sussex,45,Hospice,14
NA,West Sussex,46,Hospice,13
NA,West Sussex,47,Hospice,14
NA,West Sussex,48,Hospice,14
NA,West Sussex,49,Hospice,12
NA,West Sussex,50,Hospice,15
NA,West Sussex,51,Hospice,16
NA,West Sussex,52,Hospice,13
NA,West Sussex,1,Other communal establishment,0
NA,West Sussex,2,Other communal establishment,0
NA,West Sussex,3,Other communal establishment,0
NA,West Sussex,4,Other communal establishment,0
NA,West Sussex,5,Other communal establishment,0
NA,West Sussex,6,Other communal establishment,0
NA,West Sussex,7,Other communal establishment,0
NA,West Sussex,8,Other communal establishment,0
NA,West Sussex,9,Other communal establishment,0
NA,West Sussex,10,Other communal establishment,0
NA,West Sussex,11,Other communal establishment,1
NA,West Sussex,12,Other communal establishment,0
NA,West Sussex,13,Other communal establishment,0
NA,West Sussex,14,Other communal establishment,0
NA,West Sussex,15,Other communal establishment,0
NA,West Sussex,16,Other communal establishment,1
NA,West Sussex,17,Other communal establishment,0
NA,West Sussex,18,Other communal establishment,0
NA,West Sussex,19,Other communal establishment,1
NA,West Sussex,20,Other communal establishment,0
NA,West Sussex,21,Other communal establishment,0
NA,West Sussex,22,Other communal establishment,1
NA,West Sussex,23,Other communal establishment,0
NA,West Sussex,24,Other communal establishment,0
NA,West Sussex,25,Other communal establishment,0
NA,West Sussex,26,Other communal establishment,0
NA,West Sussex,27,Other communal establishment,0
NA,West Sussex,28,Other communal establishment,0
NA,West Sussex,29,Other communal establishment,0
NA,West Sussex,30,Other communal establishment,0
NA,West Sussex,31,Other communal establishment,0
NA,West Sussex,32,Other communal establishment,0
NA,West Sussex,33,Other communal establishment,0
NA,West Sussex,34,Other communal establishment,0
NA,West Sussex,35,Other communal establishment,0
NA,West Sussex,36,Other communal establishment,1
NA,West Sussex,37,Other communal establishment,1
NA,West Sussex,38,Other communal establishment,0
NA,West Sussex,39,Other communal establishment,0
NA,West Sussex,40,Other communal establishment,0
NA,West Sussex,41,Other communal establishment,0
NA,West Sussex,42,Other communal establishment,0
NA,West Sussex,43,Other communal establishment,0
NA,West Sussex,44,Other communal establishment,0
NA,West Sussex,45,Other communal establishment,0
NA,West Sussex,46,Other communal establishment,0
NA,West Sussex,47,Other communal establishment,0
NA,West Sussex,48,Other communal establishment,0
NA,West Sussex,49,Other communal establishment,0
NA,West Sussex,50,Other communal establishment,1
NA,West Sussex,51,Other communal establishment,1
NA,West Sussex,52,Other communal establishment,0
NA,West Sussex,1,Elsewhere,2
NA,West Sussex,2,Elsewhere,4
NA,West Sussex,3,Elsewhere,4
NA,West Sussex,4,Elsewhere,3
NA,West Sussex,5,Elsewhere,2
NA,West Sussex,6,Elsewhere,2
NA,West Sussex,7,Elsewhere,3
NA,West Sussex,8,Elsewhere,2
NA,West Sussex,9,Elsewhere,2
NA,West Sussex,10,Elsewhere,7
NA,West Sussex,11,Elsewhere,3
NA,West Sussex,12,Elsewhere,1
NA,West Sussex,13,Elsewhere,4
NA,West Sussex,14,Elsewhere,2
NA,West Sussex,15,Elsewhere,3
NA,West Sussex,16,Elsewhere,2
NA,West Sussex,17,Elsewhere,3
NA,West Sussex,18,Elsewhere,2
NA,West Sussex,19,Elsewhere,1
NA,West Sussex,20,Elsewhere,2
NA,West Sussex,21,Elsewhere,0
NA,West Sussex,22,Elsewhere,2
NA,West Sussex,23,Elsewhere,3
NA,West Sussex,24,Elsewhere,3
NA,West Sussex,25,Elsewhere,5
NA,West Sussex,26,Elsewhere,0
NA,West Sussex,27,Elsewhere,0
NA,West Sussex,28,Elsewhere,3
NA,West Sussex,29,Elsewhere,3
NA,West Sussex,30,Elsewhere,1
NA,West Sussex,31,Elsewhere,1
NA,West Sussex,32,Elsewhere,3
NA,West Sussex,33,Elsewhere,4
NA,West Sussex,34,Elsewhere,3
NA,West Sussex,35,Elsewhere,2
NA,West Sussex,36,Elsewhere,4
NA,West Sussex,37,Elsewhere,4
NA,West Sussex,38,Elsewhere,5
NA,West Sussex,39,Elsewhere,4
NA,West Sussex,40,Elsewhere,4
NA,West Sussex,41,Elsewhere,4
NA,West Sussex,42,Elsewhere,1
NA,West Sussex,43,Elsewhere,2
NA,West Sussex,44,Elsewhere,2
NA,West Sussex,45,Elsewhere,4
NA,West Sussex,46,Elsewhere,2
NA,West Sussex,47,Elsewhere,2
NA,West Sussex,48,Elsewhere,3
NA,West Sussex,49,Elsewhere,3
NA,West Sussex,50,Elsewhere,1
NA,West Sussex,51,Elsewhere,5
NA,West Sussex,52,Elsewhere,2
